Comment,Label,Comment_clean,Label_id
Bangam da unmayalume vera level padam.. Sema kathaya iruku,NON_HATE,bangam da unmayalume vera level padam.. sema kathaya iruku,0.0
Love love u thala.. Oruthavga vachu visavathuka ye aduthavagala asiga paduthuriga.. Sema dialogue,NON_HATE,love love u thala.. oruthavga vachu visavathuka ye aduthavagala asiga paduthuriga.. sema dialogue,0.0
#pollachi rapsist.. appo enga da poninga..,NON_HATE,#pollachi rapsist.. appo enga da poninga..,0.0
Yen bro dislike pannuriga movie semaya thanks erukku,NON_HATE,yen bro dislike pannuriga movie semaya thanks erukku,0.0
Thala yuvan combo ku  100 likes kandipa . Vera level class trailer,NON_HATE,thala yuvan combo ku  100 likes kandipa . vera level class trailer,0.0
finishing Vera level ..நான் அரசியல் வருவேன்,NON_HATE,finishing vera level ..நான் அரசியல் வருவேன்,0.0
Surya Anna yeppovume vera leleva  semma mass yenga anna surya,NON_HATE,surya anna yeppovume vera leleva  semma mass yenga anna surya,0.0
feenix paravaya.. :v :v..  appo avan fans lam feenix kunjukalaa :-P :-P,HATE,feenix paravaya.. :v :v..  appo avan fans lam feenix kunjukalaa :-p :-p,1.0
Pongal ku release pannunga .. please,NON_HATE,pongal ku release pannunga .. please,0.0
Selvaraghavan neenga vera level but unga mathippu puriyala yaruku.,NON_HATE,selvaraghavan neenga vera level but unga mathippu puriyala yaruku.,0.0
இந்த ஒரு டிரெய்லருக்கே சிறுத்தை குட்டிகளின் கதறல் அதிகமாகவே இருக்கும்..  சாதி படம் என்று நடுநிலை என்ற பெயரில் பல நாயிங்க அந்த பரதேசி சிறுத்தை நாயிங்களுக்கு வக்காலத்து வாங்கிட்டு வருவானுங்க நாடகக்காதல் கும்பலுக்கு எதிராக அனைத்து சமுதாயமும் ஒன்று சேரும் நேரம் இந்த படத்தை ஆதரிப்பதின் மூலம் உணரலாம்..,HATE,இந்த ஒரு டிரெய்லருக்கே சிறுத்தை குட்டிகளின் கதறல் அதிகமாகவே இருக்கும்..  சாதி படம் என்று நடுநிலை என்ற பெயரில் பல நாயிங்க அந்த பரதேசி சிறுத்தை நாயிங்களுக்கு வக்காலத்து வாங்கிட்டு வருவானுங்க நாடகக்காதல் கும்பலுக்கு எதிராக அனைத்து சமுதாயமும் ஒன்று சேரும் நேரம் இந்த படத்தை ஆதரிப்பதின் மூலம் உணரலாம்..,1.0
Yen thalaivanugu evanum edu ella da suryaa anna da,NON_HATE,yen thalaivanugu evanum edu ella da suryaa anna da,0.0
Ennada bomma padam mathire irukku enna kandravi anim ithu,HATE,ennada bomma padam mathire irukku enna kandravi anim ithu,1.0
Maranamass item da.. surya annan mass luv u etta🤩🤩,NON_HATE,maranamass item da.. surya annan mass luv u etta🤩🤩,0.0
தேவர்..நாடார்..வன்னியர். * ( மூவேந்தர்) மற்றும் அனைத்து சமுதாய மக்களும் ஆதரிப்போம்.. இவன்  கள்ளத்தேவன் .. MADURAI,NON_HATE,தேவர்..நாடார்..வன்னியர். * ( மூவேந்தர்) மற்றும் அனைத்து சமுதாய மக்களும் ஆதரிப்போம்.. இவன்  கள்ளத்தேவன் .. madurai,0.0
Padam confirm  blockbuster nu soldravanga  like podungo..,NON_HATE,padam confirm  blockbuster nu soldravanga  like podungo..,0.0
Ethu poola Aathigama padam varranum anna neega pannuga naaga support penrom,NON_HATE,ethu poola aathigama padam varranum anna neega pannuga naaga support penrom,0.0
Excuse me Trisha Kita illathadhu Ena kangana Kita iruku🤣,HATE,excuse me trisha kita illathadhu ena kangana kita iruku🤣,1.0
PAAPAA PASANGA PONDAATI PULLAINGA SENTIMENT ERUNNDAA ODIRUNGA THALAIVARE KOLAI VERI LA ERUKKAARU,HATE,paapaa pasanga pondaati pullainga sentiment erunndaa odirunga thalaivare kolai veri la erukkaaru,1.0
"Dharmapuri district,, Veera vanniyar sarbaga padam vetri Pera valthukkal",NON_HATE,"dharmapuri district,, veera vanniyar sarbaga padam vetri pera valthukkal",0.0
13million views vera level nadipin arakanin adutha atam,NON_HATE,13million views vera level nadipin arakanin adutha atam,0.0
கள்ளக்குறிச்சி மாவட்டம் வன்னியர்  சங்கம் திரெளபதி படம் வெற்றி பெற்ற வாழ்த்துக்கள்,NON_HATE,கள்ளக்குறிச்சி மாவட்டம் வன்னியர்  சங்கம் திரெளபதி படம் வெற்றி பெற்ற வாழ்த்துக்கள்,0.0
Wonderful of trailer #NGK# அடுத்தவன் அரசியல் படைப்பு நம் கண்முன்னேதான் தோழர்களே  வாழ்த்துக்கள் அனைத்து படைப்பர்களுக்கும்,NON_HATE,wonderful of trailer #ngk# அடுத்தவன் அரசியல் படைப்பு நம் கண்முன்னேதான் தோழர்களே  வாழ்த்துக்கள் அனைத்து படைப்பர்களுக்கும்,0.0
இந்த மாதிரி ஒரு படம் வேண்டும் அப்பதான் நாடககாதல் திருமாவளவன் செருப்பால் அடித்து படம்,HATE,இந்த மாதிரி ஒரு படம் வேண்டும் அப்பதான் நாடககாதல் திருமாவளவன் செருப்பால் அடித்து படம்,1.0
Trailer semaiya iruku but mariyan movieoda one line eduthu panna maathiri iruku,HATE,trailer semaiya iruku but mariyan movieoda one line eduthu panna maathiri iruku,1.0
Illaye kadasiya sirichathu casual ah siricha madhiri la irukku..,NON_HATE,illaye kadasiya sirichathu casual ah siricha madhiri la irukku..,0.0
Guys thalaivar fans ellarum like pannunga ..viswasam trailer likes ah cross pannanum!,HATE,guys thalaivar fans ellarum like pannunga ..viswasam trailer likes ah cross pannanum!,1.0
Keka beka short film thana ithu,NON_HATE,keka beka short film thana ithu,0.0
woww.. orutaru mela nee katra viswasatukaga yenn inorutara asinga padutura,NON_HATE,woww.. orutaru mela nee katra viswasatukaga yenn inorutara asinga padutura,0.0
wow!wow!bba nambamudiadha teasure bayagrama iruku suuper aa!okk! ultimatious teasure !!  i must love vijay!!,NON_HATE,wow!wow!bba nambamudiadha teasure bayagrama iruku suuper aa!okk! ultimatious teasure !!  i must love vijay!!,0.0
Aii 15M views varapodhu.. Innum 500Views tha,NON_HATE,aii 15m views varapodhu.. innum 500views tha,0.0
Thalaivaa.. Gethu kaatriye thalaivaa..  Teaser semma podu poduthu.. Semma thalaiva..,NON_HATE,thalaivaa.. gethu kaatriye thalaivaa..  teaser semma podu poduthu.. semma thalaiva..,0.0
Ppaa yenna style. Thalaivar yeppavum mass intha time marana mass. KS bro tq..,NON_HATE,ppaa yenna style. thalaivar yeppavum mass intha time marana mass. ks bro tq..,0.0
konjam overa irukku thala.. paravala ana,NON_HATE,konjam overa irukku thala.. paravala ana,0.0
சாதி கொடுமையை எதிர்த்து படம் எடுத்தால் அது சாதிய படம்..! சாதி பெருமையை சொல்லி படம் எடுத்தால் அது சமூக படம்..! என்ன கொடுமை இது ..! இதில் தமிழன் அறிவார்ந்த சமுதாயத்தை சார்ந்தவன் என்ற பெருமை..! மனிதனை மனிதனாய் மதிக்க தெரியாத காட்டு மிராண்டி கூட்டத்தில் நாம் வாழ்ந்து கொண்டிருக்கிறோம். அடுத்த தலைமுறையை சாதிய தீயில் பொசுக்க போகிறோம்..! வாழ்க தமிழ்..! வளர்க தமிழன்..!,HATE,சாதி கொடுமையை எதிர்த்து படம் எடுத்தால் அது சாதிய படம்..! சாதி பெருமையை சொல்லி படம் எடுத்தால் அது சமூக படம்..! என்ன கொடுமை இது ..! இதில் தமிழன் அறிவார்ந்த சமுதாயத்தை சார்ந்தவன் என்ற பெருமை..! மனிதனை மனிதனாய் மதிக்க தெரியாத காட்டு மிராண்டி கூட்டத்தில் நாம் வாழ்ந்து கொண்டிருக்கிறோம். அடுத்த தலைமுறையை சாதிய தீயில் பொசுக்க போகிறோம்..! வாழ்க தமிழ்..! வளர்க தமிழன்..!,1.0
THRIKKA VIDALAMA NU SONNAVANGLA THERICHY ODA VACHY DANGPA VIJAY na MASS..,NON_HATE,thrikka vidalama nu sonnavangla therichy oda vachy dangpa vijay na mass..,0.0
Enada honour killings ah glorify panra maari iruku,HATE,enada honour killings ah glorify panra maari iruku,1.0
SEMA SEMA  chathriyan vazga,NON_HATE,sema sema  chathriyan vazga,0.0
Yarellam dhanush sir ah bayandhu pathinga,HATE,yarellam dhanush sir ah bayandhu pathinga,1.0
teaserya vida trailer double trible mass solravanga matum like panunga vera level arasiyal..ithu chumma therika vidurom theatrela.. selavaragavan sir ipo than lovela irunthu konjam vera journer try panringa semmaa..,NON_HATE,teaserya vida trailer double trible mass solravanga matum like panunga vera level arasiyal..ithu chumma therika vidurom theatrela.. selavaragavan sir ipo than lovela irunthu konjam vera journer try panringa semmaa..,0.0
அனைத்து சமூக மக்களின் காமன்ட்ஸ்.. இதை பார்க்கும் பொழுது ஒன்று தெளிவாக புரிகிறது.. ஒரு குறிப்பிட்ட சமூகத்தால் மற்ற அனைத்து சமூகமும் எந்த அளவிற்கு பாதிப்பு அடைந்து இருக்கிறது என்று.. அடக்கி அடக்கி அடக்கி வைத்த உணர்வுகளின் வெளிப்பாடு..  அனைத்து சமுதாய மக்களையும் ஒன்று சேர்த்த வரலாற்று காவியம்..  நம்மை மட்டுமே சாதி வெறி கொண்டவராக படங்களில் சித்தரித்து வந்த பா.ர.. க்கு சரியான சவுக்கடி..  இப்படி ஒரு படம் வராதா?? நம்ம வீட்டு பெண்கள் பார்த்து தெளிவு பெற மாட்டார்களா என பல ஆண்டுகள் நான் தவித்து இருக்கிறேன்..  சும்மா டிரெய்லர் லையே மிரட்டி வச்சு இருக்காங்க.. அனைத்து சமுதாய பெண்களும் கட்டாயம் பார்க்க வேண்டிய படம்..,NON_HATE,அனைத்து சமூக மக்களின் காமன்ட்ஸ்.. இதை பார்க்கும் பொழுது ஒன்று தெளிவாக புரிகிறது.. ஒரு குறிப்பிட்ட சமூகத்தால் மற்ற அனைத்து சமூகமும் எந்த அளவிற்கு பாதிப்பு அடைந்து இருக்கிறது என்று.. அடக்கி அடக்கி அடக்கி வைத்த உணர்வுகளின் வெளிப்பாடு..  அனைத்து சமுதாய மக்களையும் ஒன்று சேர்த்த வரலாற்று காவியம்..  நம்மை மட்டுமே சாதி வெறி கொண்டவராக படங்களில் சித்தரித்து வந்த பா.ர.. க்கு சரியான சவுக்கடி..  இப்படி ஒரு படம் வராதா?? நம்ம வீட்டு பெண்கள் பார்த்து தெளிவு பெற மாட்டார்களா என பல ஆண்டுகள் நான் தவித்து இருக்கிறேன்..  சும்மா டிரெய்லர் லையே மிரட்டி வச்சு இருக்காங்க.. அனைத்து சமுதாய பெண்களும் கட்டாயம் பார்க்க வேண்டிய படம்..,0.0
